rash skin; chills; joint; pain vomiting; fatigue; high fever; ; headache; nausea loss of appetite; behind the pain; back eyes pain malaise; ; pain muscle,Dengue
rash chills skin; ; joint pain; vomiting; fatigue; high; fever headache; nausea; loss appetite; of pain eyes behind the back; pain; malaise; muscle pain; red over spots body,Dengue
; chills joint pain; vomiting fatigue; fever; high; headache nausea; loss; of appetite behind; pain eyes the; back pain; malaise; muscle pain; spots red over body,Dengue
rash skin joint; ; pain vomiting; fatigue; fever high; ; headache; nausea loss of appetite; behind pain the eyes; back pain; malaise muscle; pain; spots red body over,Dengue
rash skin; chills vomiting; ; fatigue; fever high; headache nausea; loss; of appetite; behind pain the eyes; ; back malaise pain; pain muscle; red spots over body,Dengue
skin rash; ; joint chills pain; fatigue; high fever; ; headache nausea loss; appetite of pain behind; eyes the back; pain; ; malaise muscle pain; red spots over body,Dengue
skin rash; chills; joint; pain vomiting; high fever; headache; of nausea; loss appetite; behind the pain eyes; back; pain; malaise pain muscle; red spots body over,Dengue
rash skin; chills; ; joint pain vomiting; fatigue; headache; nausea loss; appetite of; pain behind the eyes; back; pain; malaise pain red muscle; spots over body,Dengue
; chills vomiting; fatigue; high fever; nausea; ; constipation abdominal pain; ; diarrhoea look toxic typhos () belly pain;,Typhoid
chills; ; vomiting fatigue; high fever; headache; constipation; abdominal pain; diarrhoea; toxic look typhos (); pain belly,Typhoid
; chills vomiting; fatigue; high; fever; headache nausea; pain abdominal; ; diarrhoea look toxic (typhos ); pain belly,Typhoid
chills vomiting; ; fatigue high; fever; ; headache nausea; constipation; ; diarrhoea look toxic (typhos) belly pain;,Typhoid
; chills vomiting; fatigue; high; fever headache nausea; constipation; ; pain abdominal; toxic (look typhos ); pain belly,Typhoid
; chills vomiting; fatigue high fever; ; headache; nausea constipation; ; abdominal pain; ; diarrhoea pain belly,Typhoid
; chills vomiting fatigue; high; fever; headache nausea; ; constipation abdominal; pain; diarrhoea; toxic typhos look (),Typhoid
; chills; vomiting high fatigue; fever; headache; nausea; constipation; abdominal pain; diarrhoea toxic; look typhos (); belly pain,Typhoid
chills fatigue; fever; high; headache; nausea; constipation; pain abdominal diarrhoea; ; toxic look (typhos ); belly pain,Typhoid
joint pain; ; vomiting yellowish skin; dark urine; nausea of; loss appetite; pain abdominal diarrhoea; fever; mild; of yellowing eyes; pain muscle,hepatitis_A
vomiting yellowish; skin urine; dark; nausea; of loss appetite; abdominal pain diarrhoea; ; mild fever; of yellowing; eyes pain muscle,hepatitis_A
joint; pain yellowish skin; dark urine; nausea loss; of; appetite abdominal pain diarrhoea; mild; fever; of yellowing eyes pain; muscle,hepatitis_A
joint pain; vomiting dark; urine; nausea loss; of appetite; abdominal pain; ; diarrhoea fever mild yellowing; of eyes; pain muscle,hepatitis_A
joint pain; ; vomiting skin yellowish; nausea; loss appetite of; pain abdominal diarrhoea; ; mild; fever yellowing eyes of muscle; pain,hepatitis_A
joint pain; ; vomiting yellowish skin; dark; urine loss of; appetite pain abdominal; diarrhoea; fever mild yellowing; of; eyes pain muscle,hepatitis_A
Joint pain; ; vomiting yellowish skin; dark urine nausea; ; pain abdominal; diarrhoea; mild fever yellowing; of eyes pain; muscle,hepatitis_A
pain; joint vomiting; yellowish skin; dark urine; nausea loss; appetite of; diarrhoea mild; ; fever yellowing; of eyes muscle pain,hepatitis_A
joint pain; vomiting; yellowish skin dark; ; urine nausea loss; of appetite; abdominal pain; fever mild; yellowing eyes of muscle; pain,hepatitis_A
itching; fatigue; lethargy; skin yellowish; dark; urine appetite loss of; abdominal pain yellow; urine yellowing; of eyes; ; malaise receiving transfusion receiving blood; unsterile injections,Hepatitis_B
fatigue; lethargy; yellowish skin dark; urine; of appetite loss; abdominal pain; yellow urine; of eyes yellowing; ; malaise receiving blood transfusion receiving; unsterile injections,Hepatitis_B
itching lethargy; yellowish; skin; urine dark; loss appetite of; pain abdominal; yellow urine; yellowing eyes of; ; malaise receiving transfusion blood receiving; unsterile injections,Hepatitis_B
itching fatigue; ; skin yellowish dark; urine; of appetite loss; abdominal pain yellow; urine; yellowing of eyes; malaise receiving; blood; transfusion unsterile receiving injections,Hepatitis_B
itching; fatigue; lethargy dark; ; urine of loss appetite; yellow abdominal pain urine; ; yellowing of eyes; malaise; receiving blood; transfusion receiving injections unsterile,Hepatitis_B
fatigue itching; ; lethargy; skin yellowish; loss of appetite; abdominal yellow pain; ; urine yellowing of eyes; malaise; blood receiving transfusion; receiving unsterile injections,Hepatitis_B
; itching fatigue lethargy; ; skin yellowish; urine dark; pain abdominal; urine yellow; yellowing of; eyes malaise; receiving blood transfusion; injections receiving unsterile,Hepatitis_B
; itching fatigue lethargy; ; skin yellowish; dark urine loss; ; of appetite yellow urine; of yellowing eyes malaise; ; receiving blood transfusion; receiving injections unsterile,Hepatitis_B
; itching fatigue; lethargy; yellowish skin; urine dark; of; loss appetite abdominal; pain yellowing of eyes; malaise; receiving transfusion blood; receiving unsterile injections,Hepatitis_B
; fatigue yellowish; skin nausea; loss of appetite; history family,Hepatitis_C
; fatigue skin yellowish nausea; ; loss appetite of; yellowing eyes of; family history,Hepatitis_C
yellowish skin; nausea of; loss appetite; of eyes yellowing; family history,Hepatitis_C
fatigue; nausea loss; appetite of; yellowing of; eyes history family,Hepatitis_C
; fatigue yellowish skin; of loss appetite; eyes yellowing of; family history,Hepatitis_C
fatigue; yellowish; nausea skin; yellowing of; eyes family history,Hepatitis_C
; fatigue yellowish; skin nausea; loss appetite of; yellowing eyes of,Hepatitis_C
pain joint; ; vomiting fatigue; yellowish skin; urine dark nausea; ; loss of appetite; abdominal pain; of yellowing eyes,Hepatitis_D
vomiting; ; fatigue yellowish skin; dark; urine; nausea of loss appetite abdominal; pain; yellowing eyes of,Hepatitis_D
joint pain; fatigue; skin yellowish; dark urine nausea; ; appetite loss of; abdominal pain yellowing; eyes of,Hepatitis_D
Pain joint; vomiting; skin yellowish; dark urine; nausea; of appetite; loss abdominal pain; of yellowing eyes,Hepatitis_D
Pain joint vomiting; ; fatigue; dark urine nausea; ; loss appetite of; abdominal; pain yellowing eyes of,Hepatitis_D
joint pain; ; vomiting fatigue; skin yellowish; nausea loss; appetite of; abdominal; pain yellowing eyes of,Hepatitis_D
Pain joint; vomiting; fatigue; yellowish; skin urine dark; loss appetite of; abdominal pain yellowing; eyes of,Hepatitis_D
pain joint; vomiting; fatigue; yellowish skin; dark; urine nausea; abdominal; pain yellowing eyes of,Hepatitis_D
pain joint; vomiting; fatigue; yellowish skin; dark urine; nausea; loss appetite of; eyes yellowing of,Hepatitis_D
Pain joint; vomiting; fatigue; skin yellowish; urine dark nausea; loss; appetite of; abdominal pain,Hepatitis_D
pain joint; vomiting fatigue; ; high fever; skin yellowish; urine dark; nausea; appetite loss of; abdominal pain; of yellowing eyes; coma stomach bleeding;,Hepatitis_E
pain joint vomiting; ; fatigue high; fever yellowish; skin; urine dark; nausea loss; of appetite; abdominal pain; yellowing of eyes liver; acute failure; coma; stomach bleeding,Hepatitis_E
vomiting; fatigue high; fever; skin yellowish; urine dark; nausea; loss of appetite; abdominal yellowing pain; of eyes; acute liver failure coma; ; stomach bleeding,Hepatitis_E
joint pain fatigue; ; high fever; yellowish skin; ; dark urine; loss nausea of; appetite abdominal pain; of yellowing; eyes acute liver failure coma; ; bleeding stomach,Hepatitis_E
pain; joint vomiting high; fever; skin yellowish; dark urine nausea; ; loss of appetite; pain abdominal; yellowing eyes of acute; liver failure; ; coma bleeding stomach,Hepatitis_E
joint pain vomiting; ; fatigue; skin; yellowish dark urine nausea; loss; of appetite; abdominal; pain of yellowing eyes; acute liver failure; ; coma stomach bleeding,Hepatitis_E
Pain joint; ; vomiting fatigue high; ; fever dark nausea urine; ; loss appetite; of abdominal pain; yellowing of eyes; acute failure liver; coma; bleeding stomach,Hepatitis_E
pain joint vomiting; ; fatigue; high; yellowish skin fever; nausea loss; appetite of; abdominal pain yellowing; of eyes; acute liver; failure coma; bleeding stomach,Hepatitis_E
joint pain; vomiting fatigue; ; fever high; yellowish skin dark; urine; loss of appetite; abdominal pain; yellowing of eyes acute; failure liver; coma; bleeding stomach,Hepatitis_E
vomiting; skin yellowish abdominal; pain swelling; stomach of; distention abdomen of; history of consumption alcohol; fluid overload,Alcoholic_hepatitis
Skin yellowish; abdominal pain; swelling stomach of; of distention abdomen history; of alcohol consumption; fluid overload,Alcoholic_hepatitis
vomiting; abdominal swelling pain of; stomach; abdomen distention of; history of alcohol consumption; overload fluid,Alcoholic_hepatitis
; vomiting yellowish skin swelling; stomach of distention; abdomen of; history of consumption alcohol; fluid overload,Alcoholic_hepatitis
; vomiting skin yellowish; abdominal pain; distention of abdomen; history of alcohol consumption fluid; overload,Alcoholic_hepatitis
; yellowish vomiting skin abdominal; pain; swelling of stomach; of history alcohol; consumption fluid overload,Alcoholic_hepatitis
; vomiting yellowish skin; abdominal pain; swelling of stomach; of distention; abdomen fluid overload,Alcoholic_hepatitis
; vomiting yellowish; skin abdominal pain; swelling stomach of; distention of abdomen; of history alcohol consumption,Alcoholic_hepatitis
chills; vomiting; fatigue weight; loss; cough high; fever; breathlessness; ; sweating of loss; appetite mild fever; of yellowing eyes; nodes swelled lymph; malaise; phlegm; pain chest; blood sputum in,Tuberculosis
vomiting fatigue; weight; loss; cough; fever high; ; breathlessness; sweating loss of appetite; mild fever; yellowing eyes of; swelled nodes lymph; malaise phlegm; ; chest pain; sputum blood in,Tuberculosis
chills fatigue; ; weight loss; cough high; fever; breathlessness sweating; ; loss of appetite; mild fever; yellowing of; eyes swelled nodes lymph malaise; phlegm; ; pain chest; blood in sputum,Tuberculosis
; chills vomiting; loss; weight; cough fever high; breathlessness sweating; ; loss of appetite; fever mild; yellowing of eyes; swelled nodes lymph; malaise; phlegm; chest pain; in sputum blood,Tuberculosis
; chills; vomiting fatigue; cough; high; fever breathlessness; ; sweating loss of appetite; mild fever; yellowing eyes of; swelled lymph nodes; malaise; ; phlegm chest pain blood; sputum in,Tuberculosis
chills; ; vomiting fatigue; loss weight; high fever; breathlessness; sweating loss; appetite of; mild; yellowing fever of swelled eyes; nodes lymph; malaise; phlegm; pain chest; blood in sputum,Tuberculosis
; chills; vomiting fatigue; loss; weight; cough breathlessness; sweating of; loss appetite; fever mild; yellowing of eyes swelled; lymph nodes; ; malaise phlegm; chest pain; blood in sputum,Tuberculosis
chills; ; vomiting fatigue weight; loss; cough; high fever; ; sweating of loss appetite; mild; fever of yellowing eyes swelled; lymph; nodes malaise; phlegm; chest blood pain; in sputum,Tuberculosis
; chills vomiting; fatigue; weight loss; cough fever; high; breathlessness; appetite loss of; mild fever; yellowing eyes of; swelled nodes lymph; ; phlegm malaise; chest pain blood; in sputum,Tuberculosis
continuous sneezing; ; chills fatigue; cough; high fever headache; ; swelled nodes lymph; ; malaise; phlegm throat irritation; redness eyes of; sinus; pressure runny nose; congestion; chest; pain loss smell; of muscle pain,Common_Cold
chills; fatigue cough; ; high fever headache; ; lymph swelled; nodes malaise; phlegm throat; irritation redness; of eyes; sinus pressure runny; nose; congestion; chest pain; loss of smell; pain muscle,Common_Cold
continuous sneezing fatigue; ; cough; fever high; headache; lymph swelled nodes; malaise; phlegm; throat irritation; eyes redness of; pressure sinus runny; nose; congestion chest; ; pain of loss smell; muscle pain,Common_Cold
sneezing continuous; chills; ; cough high fever; headache; lymph swelled; nodes malaise phlegm; ; throat irritation; redness eyes of; sinus pressure runny; nose; ; congestion chest pain; of loss smell; pain muscle,Common_Cold
continuous sneezing chills; ; fatigue high; fever; headache; swelled lymph nodes malaise; ; phlegm; throat; irritation redness eyes of; sinus pressure; runny nose; congestion; pain chest; of loss; muscle pain smell,Common_Cold
continuous; sneezing chills fatigue; ; cough headache; ; lymph swelled; nodes malaise; phlegm throat; irritation; redness eyes of; pressure sinus runny; ; nose congestion; chest pain; loss of smell; muscle pain,Common_Cold
sneezing continuous; chills; fatigue; high cough; fever; lymph swelled nodes; malaise; phlegm; irritation throat; redness of; eyes sinus pressure; nose runny; congestion chest; pain; loss of; smell pain muscle,Common_Cold
continuous; sneezing chills; fatigue; cough high; fever; headache; malaise; ; irritation phlegm throat; redness of eyes; pressure sinus; nose runny; congestion chest; pain; of loss smell; pain muscle,Common_Cold
continuous sneezing chills; ; fatigue cough; ; high fever; ; headache swelled lymph nodes; phlegm; irritation throat; eyes redness of; pressure sinus; runny nose; congestion; ; chest pain of loss smell; muscle pain,Common_Cold
chills; fatigue; cough high fever; ;; breathlessness sweating malaise; ; pain chest; fast rate heart; sputum rusty,Pneumonia
chills; ; fatigue; cough high fever; breathlessness; sweating; malaise phlegm; ; chest pain; heart fast; rate rusty sputum,Pneumonia
; fatigue cough; fever; high breathlessness; sweating; malaise; phlegm; ; chest pain fast rate heart; sputum rusty,Pneumonia
; chills; high cough; breathlessness fever; sweating; malaise; phlegm; chest pain; heart rate fast; rusty sputum,Pneumonia
; chills fatigue; fever high breathlessness; ; sweating malaise; ;; phlegm pain chest; heart fast rate; rusty sputum,Pneumonia
chills fatigue; ; cough breathlessness; ; sweating; ; malaise phlegm; chest fast pain; heart rate; sputum rusty,Pneumonia
; chills fatigue; ; cough fever sweating high; ; malaise; phlegm; pain chest; fast rate heart; rusty sputum,Pneumonia
chills fatigue; ; cough; ; high fever breathlessness; malaise phlegm; ; pain chest; heart fast rate; sputum rusty,Pneumonia
; chills fatigue; ; cough high; fever breathlessness; sweating; ; phlegm pain; chest fast rate heart; rusty sputum,Pneumonia
constipation; during pain movements bowel; in pain anal region; stool bloody; in irritation anus,Dimorphic_hemmorhoids_piles_
During pain movements bowel; pain anal in region; bloody stool irritation; in anus,Dimorphic_hemmorhoids_piles_
constipation; pain in anal region bloody; stool; anus irritation in,Dimorphic_hemmorhoids_piles_
; constipation pain during bowel; movements stool bloody; irritation in anus,Dimorphic_hemmorhoids_piles_
pain constipation; during bowel movements; in pain anal; region irritation in anus,Dimorphic_hemmorhoids_piles_
; constipation during bowel pain movements pain; in anal region; bloody stool,Dimorphic_hemmorhoids_piles_
vomiting breathlessness; ; sweating; pain chest,Heart_attack
breathlessness sweating; ; chest pain,Heart_attack
vomiting; ; sweating chest pain,Heart_attack
vomiting breathlessness; ; chest pain,Heart_attack
; vomiting breathlessness; sweating,Heart_attack
fatigue cramps; ;; bruising obesity; swollen; legs swollen vessels blood; prominent on veins calf,Varicose_veins
cramps; bruising obesity; ; legs; swollen swollen blood vessels prominent; veins on calf,Varicose_veins
fatigue; ; bruising obesity; swollen legs blood; swollen vessels prominent; on veins calf,Varicose_veins
fatigue cramps; ;; obesity swollen legs; blood swollen vessels; prominent on calf veins,Varicose_veins
fatigue; cramps; ; bruising swollen legs swollen; blood vessels; veins prominent on calf,Varicose_veins
fatigue; cramps; ; bruising obesity; blood swollen vessels; prominent on calf veins,Varicose_veins
; fatigue; cramps obesity bruising; ; swollen legs; prominent veins on calf,Varicose_veins
fatigue cramps; ; bruising; ; obesity legs swollen; swollen vessels blood,Varicose_veins
; fatigue gain weight; cold hands and; feets swings mood; lethargy; dizziness; puffy and face eyes; thyroid enlarged; brittle nails swollen; extremeties; depression irritability; abnormal menstruation;,Hypothyroidism
Gain weight cold; and hands feets; mood swings; lethargy; dizziness; puffy and face eyes enlarged; ; thyroid nails swollen brittle; extremeties depression; ; irritability; abnormal menstruation,Hypothyroidism
; fatigue hands cold and feets; mood swings; lethargy; dizziness; puffy face and eyes; thyroid enlarged nails; brittle; extremeties swollen; ; depression irritability; menstruation abnormal,Hypothyroidism
; fatigue weight gain mood swings; ; lethargy; dizziness; face puffy eyes; and enlarged thyroid; nails brittle; swollen; extremeties depression; ; irritability abnormal menstruation,Hypothyroidism
fatigue; weight gain cold; hands; and feets dizziness lethargy; ; face puffy eyes and; enlarged thyroid; brittle nails swollen; extremeties; depression irritability; ; menstruation abnormal,Hypothyroidism
fatigue; gain weight; cold hands feets and; mood swings; dizziness; puffy and face eyes; enlarged thyroid brittle; ; nails swollen extremeties; depression; ; irritability abnormal menstruation,Hypothyroidism
fatigue; weight cold gain; hands and feets; swings mood; ; lethargy puffy face eyes and; thyroid enlarged; nails brittle; swollen; extremeties depression; irritability menstruation; abnormal,Hypothyroidism
fatigue; weight gain; cold and hands feets; swings mood; ; lethargy; dizziness thyroid enlarged; brittle nails; depression swollen extremeties; ; irritability; menstruation abnormal,Hypothyroidism
; fatigue mood; weight swings loss; restlessness; sweating diarrhoea; ; heart fast rate excessive; ; hunger muscle weakness; irritability abnormal; menstruation,Hyperthyroidism
mood swings; weight; restlessness loss; sweating; ; diarrhoea fast heart; rate excessive; hunger weakness muscle; irritability; menstruation abnormal,Hyperthyroidism
weight fatigue; loss restlessness; ; sweating; ; diarrhoea fast heart rate; excessive hunger; muscle weakness irritability; abnormal menstruation;,Hyperthyroidism
; fatigue mood swings; restlessness; sweating; diarrhoea; fast heart rate; excessive hunger weakness; muscle; irritability; abnormal menstruation,Hyperthyroidism
fatigue; mood swings; weight loss; ; sweating diarrhoea; fast rate heart; hunger excessive; muscle weakness; ; irritability menstruation abnormal,Hyperthyroidism
fatigue; mood swings weight; loss restlessness; ; diarrhoea; fast rate; heart excessive hunger; muscle irritability weakness; ; menstruation abnormal,Hyperthyroidism
fatigue; mood; swings weight loss; ; sweating restlessness; fast heart rate; hunger excessive; muscle weakness; irritability; menstruation abnormal,Hyperthyroidism
fatigue; mood swings; loss weight; restlessness; ; sweating; diarrhoea hunger excessive muscle; ; weakness; irritability abnormal menstruation,Hyperthyroidism
; mood fatigue swings weight; loss; ; sweating restlessness; diarrhoea fast; heart; rate muscle weakness; irritability; abnormal menstruation,Hyperthyroidism
; vomiting; anxiety fatigue; ; sweating headache; nausea; and blurred distorted vision; excessive hunger; speech slurred; irritability palpitations;,Hypoglycemia
; vomiting fatigue; anxiety; sweating headache; ; nausea; and blurred distorted; vision excessive; hunger drying tingling and lips slurred; speech irritability; palpitations;,Hypoglycemia
fatigue; anxiety; sweating; headache; blurred nausea; distorted and vision excessive; hunger drying; and lips tingling slurred; speech; ; irritability palpitations,Hypoglycemia
vomiting; anxiety; ; sweating headache; ; blurred nausea distorted and vision; hunger excessive drying; and lips tingling; slurred; speech irritability; palpitations,Hypoglycemia
vomiting; sweating fatigue; ; headache; nausea blurred; and distorted vision; hunger excessive; drying and tingling; lips speech slurred; irritability; palpitations,Hypoglycemia
vomiting; ; fatigue anxiety headache; ; nausea and; blurred distorted; vision excessive hunger; tingling drying and lips; slurred speech irritability; ; palpitations,Hypoglycemia
; vomiting; anxiety fatigue; sweating; blurred nausea; and distorted vision; excessive hunger; and tingling drying lips; slurred speech; irritability palpitations;,Hypoglycemia
; vomiting fatigue; anxiety; ; sweating headache; blurred vision and distorted; hunger excessive; drying and lips tingling slurred; speech; irritability palpitations;,Hypoglycemia
; fatigue vomiting; anxiety; sweating; headache; ; nausea hunger excessive; drying tingling and; lips slurred speech; irritability palpitations;,Hypoglycemia
pain joint; neck pain; pain knee; hip joint; pain swelling joints; painful walking,Osteoarthristis
neck pain knee; pain; hip pain joint swelling; joints; walking painful,Osteoarthristis
joint pain; pain knee; pain hip joint; joints swelling; painful walking,Osteoarthristis
joint pain pain; neck; hip pain joint; joints swelling; painful walking,Osteoarthristis
Joint pain; pain neck; knee pain; swelling joints; walking painful,Osteoarthristis
Pain joint neck pain; ; knee pain; joint hip pain; painful walking,Osteoarthristis
joint pain; neck pain; knee; pain joint hip; pain joints swelling,Osteoarthristis
weakness muscle stiff; neck; swelling joints; stiffness movement; walking painful,Arthritis
stiff neck swelling; joints; stiffness movement; walking painful,Arthritis
muscle weakness; joints swelling; stiffness movement; walking painful,Arthritis
muscle weakness; neck stiff; stiffness movement; walking painful,Arthritis
Weakness muscle; neck stiff; swelling joints painful; walking,Arthritis
muscle; stiff weakness; neck swelling joints; movement stiffness,Arthritis
vomiting; headache; ; nausea spinning movements; loss of balance unsteadiness;,_vertigo__Paroymsal__Positional_Vertigo
; headache nausea; movements spinning; loss of balance unsteadiness;,_vertigo__Paroymsal__Positional_Vertigo
vomiting; nausea; movements; loss spinning of balance; unsteadiness,_vertigo__Paroymsal__Positional_Vertigo
vomiting headache; ; spinning; movements loss of balance unsteadiness;,_vertigo__Paroymsal__Positional_Vertigo
vomiting headache; ; nausea; loss balance of unsteadiness;,_vertigo__Paroymsal__Positional_Vertigo
vomiting headache; ; nausea movements; spinning; unsteadiness,_vertigo__Paroymsal__Positional_Vertigo
vomiting; ; headache nausea; movements spinning; loss balance of,_vertigo__Paroymsal__Positional_Vertigo
Skin rash; pus filled pimples; ; blackheads scurring,Acne
pus filled blackheads pimples; ; scurring,Acne
rash skin; blackheads; scurring,Acne
skin rash; filled pus pimples scurring;,Acne
skin rash pus; filled; pimples blackheads,Acne
burning micturition; bladder discomfort foul; smell urine of; continuous feel of urine,Urinary_tract_infection
Discomfort bladder; smell foul of urine; continuous feel urine of,Urinary_tract_infection
burning micturition; smell foul of urine; feel of continuous urine,Urinary_tract_infection
burning; micturition bladder discomfort; continuous urine feel of,Urinary_tract_infection
micturition burning bladder; ; discomfort foul smell of urine,Urinary_tract_infection
skin rash; joint; pain peeling skin; like silver dusting; small dents in nails; nails inflammatory,Psoriasis
joint pain; skin peeling; silver like dusting small; dents in nails inflammatory nails;,Psoriasis
Rash skin; peeling skin; silver like small dusting; in dents nails; inflammatory nails,Psoriasis
Rash skin; joint pain; like silver; dusting small nails dents in; inflammatory nails,Psoriasis
skin; rash joint pain; skin; peeling small dents nails in; nails inflammatory,Psoriasis
skin rash; pain joint; skin peeling; like silver dusting; inflammatory nails,Psoriasis
Skin rash; joint pain; skin; peeling silver dusting like small; dents in nails,Psoriasis
rash skin; fever high; blister; red sore around nose; crust ooze yellow,Impetigo
fever; high blister red; sore around nose; yellow crust ooze,Impetigo
skin rash; ; blister red sore around nose yellow; ooze crust,Impetigo
rash skin; fever high; red sore around; nose crust yellow ooze,Impetigo
rash; skin high fever; blister; yellow ooze crust,Impetigo
skin; rash high fever; blister; sore red nose around,Impetigo
itching; rash skin; skin nodal eruptions; patches dischromic,Fungal_infection
skin rash; skin nodal; eruptions dischromic patches,Fungal_infection
itching; skin nodal eruptions; patches dischromic,Fungal_infection
itching; skin rash; dischromic patches,Fungal_infection
itching skin; rash; nodal eruptions skin,Fungal_infection
Sneezing continuous; shivering chills; ; watering eyes from,Allergy
shivering; chills; from eyes watering,Allergy
continuous; sneezing chills watering; from eyes,Allergy
continuous sneezing; shivering watering; eyes from,Allergy
continuous sneezing; shivering chills;,Allergy
; stomach acidity pain ulcers; on tongue; vomiting; cough; chest pain,GERD
Pain stomach; ulcers on; vomiting tongue; cough; chest pain,GERD
stomach pain; vomiting acidity; ; cough; pain chest,GERD
pain stomach; ; acidity ulcers on; tongue cough; chest pain,GERD
stomach; pain acidity; ulcers on tongue vomiting; ; pain chest,GERD
stomach pain; ; acidity on ulcers tongue vomiting; ; cough,GERD
; acidity on ulcers tongue; vomiting; cough; pain chest,GERD
itching vomiting; ; skin yellowish nausea; ; of loss appetite; pain abdominal; yellowing of eyes,Chronic_cholestasis
; yellowish vomiting; skin nausea; loss of appetite; abdominal pain; yellowing of eyes,Chronic_cholestasis
itching; yellowish skin; nausea; of appetite loss; pain abdominal yellowing; eyes of,Chronic_cholestasis
itching vomiting; ;; nausea loss appetite of; abdominal pain; yellowing eyes of,Chronic_cholestasis
itching; vomiting; yellowish; skin loss appetite of abdominal; ; pain yellowing eyes of,Chronic_cholestasis
itching vomiting; ; skin yellowish; nausea; pain abdominal; of yellowing eyes,Chronic_cholestasis
itching vomiting; yellowish; skin; nausea; appetite loss of; yellowing of eyes,Chronic_cholestasis
; itching vomiting; yellowish skin; nausea; loss of appetite; pain abdominal,Chronic_cholestasis
itching; skin; stomach rash pain; burning micturition; urination spotting,Drug_Reaction
itching; stomach pain; burning micturition; urination spotting,Drug_Reaction
; itching skin rash burning; micturition spotting; urination,Drug_Reaction
itching; rash; skin stomach; pain spotting urination,Drug_Reaction
itching; skin rash; pain; stomach micturition burning,Drug_Reaction
Rash skin; stomach pain; micturition burning; urination spotting,Drug_Reaction
vomiting; loss of appetite abdominal; pain; passage gases of; internal itching,Peptic_ulcer_diseae
; vomiting indigestion; abdominal pain; of gases passage; internal itching,Peptic_ulcer_diseae
indigestion; loss of appetite; abdominal pain of; passage gases itching; internal,Peptic_ulcer_diseae
; vomiting indigestion; loss of appetite; passage gases; of itching internal,Peptic_ulcer_diseae
vomiting; indigestion; appetite loss of; abdominal; pain internal itching,Peptic_ulcer_diseae
; vomiting indigestion; of loss appetite; abdominal pain; passage of gases,Peptic_ulcer_diseae
vomiting indigestion; loss; of appetite; abdominal pain; passage of gases; itching internal,Peptic_ulcer_diseae
muscle wasting; patches throat in; high; fever marital extra contacts,AIDS
in patches throat high; fever; extra contacts marital,AIDS
muscle; wasting high fever; marital extra contacts,AIDS
wasting muscle; in throat patches; extra marital contacts,AIDS
muscle wasting; patches throat in high; fever,AIDS
fatigue weight; ; loss restlessness; lethargy; irregular level sugar; and distorted blurred obesity vision; excessive; hunger; increased appetite; polyuria,Diabetes_
Loss weight; restlessness; ; lethargy sugar irregular level; blurred and distorted vision; obesity; hunger excessive; appetite increased; polyuria,Diabetes_
fatigue; restlessness; ; lethargy sugar irregular level; blurred and distorted; vision obesity excessive; hunger increased; polyuria appetite;,Diabetes_
; fatigue weight loss; ; lethargy sugar irregular level; blurred and vision distorted; ; obesity excessive; hunger appetite increased; polyuria,Diabetes_
fatigue weight; loss; restlessness; sugar level irregular; blurred distorted and vision; obesity; hunger excessive; appetite increased polyuria;,Diabetes_
fatigue; weight loss restlessness; ;; lethargy blurred and distorted vision; ; obesity excessive hunger; ; increased polyuria appetite,Diabetes_
fatigue; weight; restlessness loss lethargy; ; sugar irregular level; obesity; excessive hunger increased; appetite polyuria;,Diabetes_
; fatigue weight; loss restlessness lethargy; ; irregular sugar level blurred; and vision distorted; hunger excessive; increased appetite polyuria;,Diabetes_
; fatigue loss; restlessness weight lethargy; ; sugar irregular level; blurred distorted and vision; obesity; increased appetite; polyuria,Diabetes_
; vomiting sunken eyes; dehydration diarrhoea;,Gastroenteritis
sunken eyes; dehydration diarrhoea;,Gastroenteritis
vomiting; dehydration diarrhoea;,Gastroenteritis
vomiting; sunken; eyes diarrhoea,Gastroenteritis
vomiting; eyes sunken; dehydration,Gastroenteritis
; cough fatigue; high; fever breathlessness; family history; sputum mucoid,Bronchial_Asthma
; cough fever high; breathlessness; history family; mucoid sputum,Bronchial_Asthma
; fatigue high fever; ; breathlessness history family; mucoid sputum,Bronchial_Asthma
fatigue; cough; ; breathlessness family history; mucoid sputum,Bronchial_Asthma
; fatigue cough high; fever; family history; sputum mucoid,Bronchial_Asthma
fatigue; cough; high; fever mucoid breathlessness; sputum,Bronchial_Asthma
fatigue; cough; high fever; ; breathlessness family history,Bronchial_Asthma
; headache chest pain; dizziness; loss of balance; concentration of lack,Hypertension_
pain chest; dizziness; loss balance of lack; of concentration,Hypertension_
headache; dizziness loss; of; lack balance of concentration,Hypertension_
headache; chest pain; loss balance of; concentration lack of,Hypertension_
; headache pain chest; dizziness; lack concentration of,Hypertension_
; headache pain chest; dizziness loss; of balance,Hypertension_
acidity; indigestion; blurred headache; and distorted vision; hunger excessive; neck stiff; depression; ; irritability disturbances visual,Migraine
indigestion; headache blurred; distorted and; vision hunger excessive; neck stiff; ; depression irritability; visual disturbances,Migraine
acidity; headache; vision blurred and distorted; hunger excessive; stiff; neck depression; ; irritability visual disturbances,Migraine
acidity; indigestion; and blurred vision distorted; excessive; hunger neck stiff depression; ; irritability visual; disturbances,Migraine
; acidity; indigestion headache; hunger excessive; stiff; depression neck; irritability; visual disturbances,Migraine
; acidity indigestion; headache; and distorted blurred vision; stiff; neck depression; ; irritability disturbances visual,Migraine
